id	text	HS	TR	AG
8261	@NFLonFOX Heâ€™s still a woman beater #cunt	0	0	0
8262	Young Woman Gets Loud While She Stuffs Her Cunt https://t.co/ZtEGJD2G26	0	0	0
8263	@TshepiVundla When a man ejaculates inside the woman you love, he should be decent enough to marry. I hope that cunt proposed!!!	0	0	0
8264	@TheShaggyMarlin Ive told this story many a time: first time I heard 'cunt' used against a woman was in 'One Flew Oâ€¦ https://t.co/ROTH48b5Hj	0	0	0
8265	@AngryOfN5 This bloke is the sort of cunt who's old woman is fucking someone else but says well what can you do?!	0	0	0
8266	Remember that male jogger who pushed that woman into a bus? He probably had very rich lawyers and is lying low in the Caribbean. Cunt.	0	0	0
8267	I love how I wasted 5 years on a stupid cunt. Only to find true love with the beautiful woman I was with before that. Life's funny sometimes	0	0	0
8268	typical u find a nice woman and some dumb cunt tells her u will get more tips if u turn greys off	0	0	0
8269	yet another reminder that sexism is alive and well everywhere i am, & any woman who stands up for herself is automatically a bitch or a cunt	0	0	0
8270	Oh go and beat up another woman you boring cunt. https://t.co/ZfuqRTk30q	0	0	0
8271	asher is an idiot.. if 4 men take a woman upstairs of course theyâ€™re gonna rape her u fucking cunt	0	0	0
8272	The Swollen Cunt Of A Blonde Woman Troop Commander https://t.co/IBR4LbBOvq	0	0	0
8273	@Scrimshaw9 @Ahhmandah straight to 'cunt'? Over.. what exactly?? cause a woman online posted something you dislikeâ€¦ https://t.co/MyLrhWeVCx	0	0	0
8274	ðŸ“· greeneyjon: Good big gaping cunt on that slut girl. https://t.co/heBnlfXd5y	0	0	0
8275	How to Pronounce Audi Cunt â†ºRTâ¤ https://t.co/diDAUHfGeH #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a	0	0	0
8276	Please rape my slut cunt and fill it up to the brim with thick, hot cum https://t.co/CCLu2S0dYH	0	0	0
8277	@Kmskimm @kenziisgay fag idiot cunt loser egirl slut cumholder	0	0	0
8278	Just got a ticket for going to my own park after hours . Like nigga close the gate then u dumb slut cunt hoe . Nigga said nice car when ....	0	0	0
8279	#Sext from #Daddy: 'My little toy. Which hole shall I stuff, slut?' Be right back, just being carried away in a tsunami of cunt juice. ðŸŒŠ	0	0	0
8280	Ophelia the slut hurricane hits today and I can guarantee that bitch will destroy my internet ready for front page ðŸ˜’ðŸ˜¡	0	0	0
8281	@Twiitter_Sluts - - - - - - - -> Definitely the Hottest Bitch Ever ................ Ali Tmak @Ali_Tmak . https://t.co/FA1ByE79MX	0	0	0
8282	I'm the nicest fucking person but if you come at me calling me a slut and such for having an opinion I will be a bitch to you. Not sorry.	0	0	0
8283	Do you guys accept your significant other calling you out of your name! i.e bitch hoe slut etc.... And Iâ€™m not talking about during sex. ðŸ¤”	0	0	0
8284	Texts after calling me a slut and telling me I was a bitch and that no one liked me. When I went to the dean with my mom and showed him the	0	0	0
8285	@mistressc1 happy 7 year anniversary mistress Carol -so happy to be your Panty Bitch and Total Slut, your voice easâ€¦ https://t.co/T9mQLDQVTQ	0	0	0
8286	.... mean about you or your team and your on your video saying I'm crying and a slut and a bitch and all this... like dudes it's a game!!!	0	0	0
8287	I love my bitch we be clowning I call her an my mom Facebook thots ðŸ˜‚ and she call me a Instagram slut ðŸ˜…ðŸ˜‚ bitch got me fucked up ðŸ™„ðŸ˜™	0	0	0
8288	@JonMentser Think anyone who gets turned down for a date and calls her a bitch or slut. Usually a phase that can beâ€¦ https://t.co/gu9KvjFDBq	0	0	0
8289	SLUT BITCH LIKED IT TOO! https://t.co/1KfS2SwAOl	0	0	0
8290	How to Pronounce Slipknot Bitch â†ºRTâ¤ https://t.co/8Q6O6huDUP #mutt #demur #slut #shrew #sultana #kickupafuss #refute #bar	0	0	0
8291	This is besides the catcalls, the hey babyâ€™s and calling me a slut and bitch when I wasnâ€™t interested. Fuck this shit.	0	0	0
8292	It's 2017 and ur stillllll slut shaming?? BITCH BYE	0	0	0
8293	But bitch hey they look so good @pledis_17 let me be your slut	0	0	0
8294	@shauntpetro U Know what Never Mind bitch Slut i never even Liked yuo	0	0	0
8295	@annie1hall hey can i go an live with girls like am a tidy bitch in green slut life ?	0	0	0
8296	@LilBrownBoyy @hrvyonacid bitch we r now TxF sluts	0	0	0
8297	If most of ur posts r abt how 'hoes', 'sluts', 'thots' or 'bitches' ain't shit, u SIR r a bitch and so is ur weak ass mom & absentee father.	0	0	0
8298	RT IF UR A SHEMALE DOM OR A SISSY LOOKING OR WILLING TO DO REALTIME ANAL!U HAVE TO BE THE GIVER THIS BITCH ONLY TAKES LIKE A SLUT!ðŸ˜ˆ @rt_pig	0	0	0
8299	My lil slut whore loves suckin dick for to pay her goddess .. Turnt allll the way out just for me ;) lil slut mutâ€¦ https://t.co/vzugKRRXGR	0	0	0
8300	I was called a slut and whore on the bus b/c I didn't reciprocate a boys feelings for me #MeToo	0	0	0
8301	@SeanKleier & we should be cautious when using them. Slut and whore are examples. I don't think people should be usâ€¦ https://t.co/nXVT3Ruufg	0	0	0
8302	Anna Is Nurse By Day And Naughty Slut Whore By Night I think im addicted to your cok	0	0	0
8303	Teenage whore by hole is my fav song rn! So relatable... I miss my mall slut phase	0	0	0
8304	Alexander Dullinger Burggrub 53 91332 Heiligenstadt Exposed Gay German Sissy Faggot Whore Hure Nutte - Home https://t.co/p0kq84pexo Gay Slut	0	0	0
8305	i was called some type of whore or slut bc i was more developed. like since i was like 11 man https://t.co/l4nXZwnjtj	0	0	0
8306	bc were women, we automatically get labeled as a slut or whore when attacked, or accused of wanting it. too much goes unheard #metoo	0	0	0
8307	I REWARDED MY LIL SISSY SLUT & ALLOWED HER TO GO ENJOY & BE A WHORE @ LOCAL GLORY HOLE ..I'm such a good mommy to mâ€¦ https://t.co/cgkf7yaO9T	0	0	0
8308	@Anti_Jihadist @alAssad944 @TomtheBasedCat here's my point you dog of assad son of whore father of slut https://t.co/QDBVik6wU3	0	0	0
8309	@emanithegoddess @jaythenerdkid Iâ€™m still not sexually active and still get called a whore or a slut all the time	0	0	0
8310	Corporate whore meets confident slut. Wants & desires here @iWantClips https://t.co/nRoKUdRtAC	0	0	0
8311	I want to be a cum slut cock whore and get as much cock and cum as I can	0	0	0
8312	@steelebabe10 is a whore for any medical show and I'm a slut for a crime drama. Two sides of the same coin.	0	0	0
8313	cocks of the beasts we keep. The life of a slut or breeding whore is quite exciting.â€ https://t.co/gwtUBGHbJe	0	0	0
8314	@Georgiaraphy So you kind of contradict yourself because one post says people call you all slut or a whore but on aâ€¦ https://t.co/6oHBFESdB1	0	0	0
8315	Was called a slut and a whore because I wore shorts to school during the summer. https://t.co/UZ4Rr17Gab	0	0	0
8316	if the temp is 50 degrees & up in the fall timeðŸ‚i will always wear shorts & booties. call me a slut, hoe, or whore idcðŸ™‚	0	0	0
8317	masturbate intensive for that whore slut https://t.co/ZqNEWVrg3p	0	0	0
8318	@Boxy_FT @frackingzionist This is after he went on a rant calling me a slut and a whore for blocking him. https://t.co/SlpZsWKg4I	0	0	0
8319	Shan: even dumb sluts get pissed over cat calling Me: meeeeeee Shan: no you're an idiot whore there's a difference	0	0	0
8320	@MaryVOICEOVER Please call me slut or whore sex mistress~	0	0	0
8321	honestly the amount of interalized misogyny n slut shaming I have is incredible. I feel like a whore and an awful person 4 buying condoms ðŸ™ƒ	0	0	0
8322	ðŸ“¹ cumbutt: gaymanfetish: nohoslut: Never be ashamed of being a CUM whore pig slut Follow my other... https://t.co/79IUkwTgB8	0	0	0
8323	'aw, does the little slut love when mommy touches them? you're such a whiny mess right now. such a good whore for me, angel.'	0	0	0
8324	If anyone calls you a slut or a whore we'll stop them by calling them another insult. You go girl. And if you canâ€¦ https://t.co/yoNEpVaZ25	0	0	0
8325	everyone calls elly a slut or whore but where in the hell is the evidence ?	0	0	0
8326	Your â€œfandomâ€ must be terrible if you think sending people messages saying theyâ€™re a whore or slut is okay over a jâ€¦ https://t.co/hzNpQ6oX2v	0	0	0
8327	The same men who start wailing saying 'WAAAAHHHH NOT ALL MEN OMG YOU BITCH IM NOT LIKE THAT' are the same POS I'm talking about	0	0	0
8328	i swear everytime i go ''men are trash'' my irl feels the need to say ''well... not ALL men'' BITCH WHO ASKED YOU	0	0	0
8329	@TVRav You got reply in before mine, but what I'm pointing out is women work their lives around being safe from *some men*, not all men	0	0	0
8330	We KNOW that not all men are rapists, but unfortunately 1 in 4 women and 1 in 6 men have experienced abuse....and that is TOO MANY VICTIMS.	0	0	0
8331	@ehyoNYCK ...did you just get â€œnot all menâ€ from a woman? Interesting ðŸ¤” When 1/6 women have experience attempted seâ€¦ https://t.co/W5vnE69PFw	0	0	0
8332	@Derek_duPreez And that's only the women that have posted it.. I wrote about the 'Not All Men' culture as well - https://t.co/qx3FqiLXAb	0	0	0
8333	@whorligram @Override__ @Liberienne I mean all women have fathers. Not all men have daughters so 'daughter issue' iâ€¦ https://t.co/br1SqrBFrs	0	0	0
8334	I'd like to claim 'not all men,' but I too have been a misogynistic & sexist ass to women who have been & remain my friends. I repent.	0	0	0
8335	women: hey, if you guys could respect us m - random man: WHY ARE YOU HATING AND TARGETING US? WOMEN ARE BAD TOO. NOT ALL MEN. FIX YOURSELVES	0	0	0
8336	Not all women have vaginas. Not all men have dicks. Not all humans identify to a gender. All are our equals, so cork the insecurities & STFU	0	0	0
8337	@derridalicious A whole lot of 'not all men' and ''no women I know' with a side of 'women (one in particular) are crazy'	0	0	0
8338	@phankinsmusic My point is that men aren't all the cause of it mostly is but not all men and some women blame all men.	0	0	0
8339	@TomiLahren Sorry Tomi not all men were raised correctly! I was raised that all women are ladies until they prove otherwise!!!	0	0	0
8340	If women say all men, donâ€™t be an asshole and say â€Not all menâ€. Just man up, treat them with respect, let your... https://t.co/KneTTPq5ED	0	0	0
8341	I'll never understand super chauvinistic or super feminist groups... not all men are bad, not all women are bad. #AHSCult	0	0	0
8342	'not all men hurt women but all women are hurt by men' tattoo that on ur tits and fuck them	0	0	0
8343	Not all women have weaves, some way not all men are dogs ðŸ˜‰ https://t.co/SnfK9yup4o	0	0	0
8344	I wish men would listen to women and call out their fellow men for their sexist behavior instead of instantly going 'not all men'	0	0	0
8345	#MeToo Not all men, far from it, sexually abuse women.However, all women have experienced sexual harasment.So not all men, but all women.	0	0	0
8346	Tw: I keep waking up to new women coming forward about their assaults. Does it matter if it's 'not all men' if it is all women?	0	0	0
8347	We are not all men and women of God in this context, I'm not talking generalization, I'm talking about Gods prophetâ€¦ https://t.co/Fpv0cEs0Co	0	0	0
8348	@JTheJudge The thing is some men are shy and some women are more forceful like me: not all men are the out front protectors.	0	0	0
8349	But hey he's also the nigga that goes 'Not all men' when women are talking about how sexual abuse traumatizes them so it's expected	0	0	0
8350	@crescent1023 @PaulieVerity @PartyTimeMentat Look its simple. Women talk about rape in #metoo & you say not all menâ€¦ https://t.co/6JpLKLfz8e	0	0	0
8351	@realDonaldTrump So men and women canâ€™t live together without sexual assault taking place?ðŸ™„ not all men are monsters!!!!	0	0	0
8352	And it's irritating, just like the 'Not all men' or 'But he's a good guy' argument in the face of sexual harassment women face EVERY DAY.	0	0	0
8353	When men argue that not all men are abusive, yet women are also naturally irresistible, I wonder wat it's like 2 embody cognitive dissonance	0	0	0
8354	EVERYDAY YOU SHOVE 'NOT ALL MEN' DOWN THE THROATS OF WOMEN TALKING ABOUT THEIR EXPERIENCES. ARE YOU NOT TIRED? ARE YOU NOT FREAKING TIRED??	0	0	0
8355	@bIueperiod Thatâ€™s annoying. Not all men are the same and not all women are. Whatever works for two consenting adulâ€¦ https://t.co/Yu2ibbAVTZ	0	0	0
8356	wahhh not all men /: praise me for not assaulting women /: make this about ME /: https://t.co/qdxk4r51Lb	0	0	0
8357	I understand women are frustrated with rape culture but not all men are pieces of shit , we may cheat but some of us have daughters	0	0	0
8358	@SirLoinDeBoeuf Not all men. You are all driven by the same lusts women are, some just persue those lusts differently ðŸ˜	0	0	0
8359	Not all women are victims. Not all men are guilty of assault. - National Review https://t.co/OJT9EQmDrt	0	0	0
8360	Not all men are trash just the ones who bash black women are	0	0	0
8361	Making them look ~anatomically correct~ just makes them... Bland. Not all women are tiny and fit, not all men are bulky.	0	0	0
8362	@AndreasContogou @AsiaArgento Of course not. Not ALL men are vicious and not ALL women are victims.	0	0	0
8363	â€œnot all menâ€ first of all, you stay quiet when women want respect/equality.	0	0	0
8364	@RitaPanahi Rage of women of trump in the White House made them individually fearless to turn on Weinstein! Blame 1 man not all men.	0	0	0
8365	No, they only speak up to tell women 'Not me, not all men, don't generalized us, I have never abused any woman' https://t.co/rZoi5QYokP	0	0	0
8366	@Phoenixbaroque @SeaneCornYoga Hereâ€™s a genius idea : suggest that not all men are rapists and that not only women get raped?	0	0	0
8367	@realDonaldTrump Not all men feel the need to attack women you know. Have you attacked the women you work with???	0	0	0
8368	@lacrlmosa Stop stereotyping women. Just like how not all men are jerks, not all women spill the beans.	0	0	0
8369	Retweeted Erisios StopTTIPCETA (@everian777): Not all men are bad, nor all women are bad. but the evil and good is It's behind a decision.	0	0	0
8370	yet when men sexually abuse women itâ€™s not ALL men https://t.co/mXZNxq6oSi	0	0	0
8371	Watching other BM abuse women in public & doing nothing Putting â€œnot all menâ€ under posts Believing racism is the only system of oppression	0	0	0
8372	@AneleZMaphumulo I'm not surprised the last time women spoke abt their experiences of being abused he also tried his 'not all men' bullshit	0	0	0
8373	@Amy_Siskind it's about time women spoke up about the abuse they've suffered by the hands of scumbag men. Not all men are scumbags.	0	0	0
8374	They've literally written that their degradation of women is what all men want, so someone go 'not all men' them whâ€¦ https://t.co/DoQuhnPytf	0	0	0
8375	@dwpandme @ZJemptv Well, not all women are the same, obviously. Not all men are the same. But physically resemblingâ€¦ https://t.co/ZSBn4bdMSi	0	0	0
8376	i mean, yes, women bare the collective shitload of constantly being objectified, & not all men are sexist creepers (all of the time)	0	0	0
8377	Men who feel the need to Not All Men women who speak out about harassment are not qualified to represent women.	0	0	0
8378	Not all men cheat. Not all women cheat. Itâ€™s equal now move tf and get over it ðŸ™„	0	0	0
8379	why do people get so offended that not all men have a penis and not all women have a vagina?	0	0	0
8380	@ThatsSarcasm What's up with college age women and man hating? This shit makes me embarrassed to be a feminist. Not all men are like that.	0	0	0
8381	How every man saying not all men, but every woman been sexually assaulted....	0	0	0
8382	you're no different from men who start with Not All Men every time a woman tweets men are trash	0	0	0
8383	I'd cook, clean, communicate, love , respect,spoil & cherish. Not all men can give a woman a lifetime commitment.	0	0	0
8384	Do not announce your not all men argument when I tell you that in the 16th century anything a woman did without the OK of her husband...	0	0	0
8385	Did you know, that when a woman says â€œmen are trash,â€ a random man will appear out of thin fuckinâ€™ air just to yell about, â€œNOT ALL MEN -â€œ	0	0	0
8386	I can't believe that amidst a rape discussion, a whole woman called in to remind us that not all men are trash. Increds.	0	0	0
8387	@kaylajmilligan But not all men are this dangerous. There are plenty of men's out here protecting woman no matter what	0	0	0
8388	I swear to gawd if I see one more â€œnot all menâ€ etc shit when a woman is killed by a man and yâ€™all donâ€™t hold people accountable Iâ€™m fightin	0	0	0
8389	I got an actual real life â€˜not all menâ€™ today, have I officially made it as a difficult woman now?	0	0	0
8390	ALISA AND I AND ONE OTHER COOL GIRL JUST HAD TO FIGHT THIS NOT ALL MEN DICKHEAD I HOPE HEFUCKING DIES	0	0	0
8391	if I say men r trash I'm not a little girl like these yats who say it's not all men talking about their mcms not liâ€¦ https://t.co/zegCu32G65	0	0	0
8392	@coffanoffski @angvaj you rly gonna say something sexist and then yell not all men? dude, take a seat. prove that nâ€¦ https://t.co/cvFem2oQwo	0	0	0
8393	if you wanna fight with me on man hating don't ' not all men me' bitch	0	0	0
8394	@go_pack_numba1 @nsilverberg You are 'not all men' af rn dude. I don't have enough characters to explain to you whyâ€¦ https://t.co/Bo9KPiEpoh	0	0	0
8395	thing is not all men clean up like Gucci... be careful who you â€œrideâ€ for https://t.co/644SOrQPyx	0	0	0
8396	@ravenswng_ @JohnFugelsang Wow for real? You are a clueless, insensitive ass. We know it's not ALL men you jerk. Weâ€¦ https://t.co/9ooTxssP5I	0	0	0
8397	how about instead of complaining 'not all men' you stand up for those when they've been harassed or assaulted or yaâ€¦ https://t.co/utSvYITsOb	0	0	0
8398	@greatmooncalf It's true and it sucks. There really can't be 'a not all men' thing because... you can't tell and you can never know.	0	0	0
8399	So if the best way to bring awareness&fight the problem is by U - problematically - crying about 'Not all men' YOU ARE PART OF THE PROBLEM.	0	0	0
8400	Ok not all men must leave me alone! Just some annoying ones. If I'm interested in you you will know.	0	0	0
8401	@YnoTRockIT I'm not ignorant, you fail to understand my statement. Saying not all men when such things are said isâ€¦ https://t.co/1rwP7qjJse	0	0	0
8402	During the 'men are trash' narrative you always say not all men but when someone from another tribe makes a mistake you generalise. Smh	0	0	0
8403	But if yâ€™all INSIST on wanting anyoneâ€™s relationship I rather you look for a Barack than a Gucci. Not all men take you through hell.	0	0	0
8404	'Itâ€™s not that we think you will, itâ€™s that we know you could.' @twcuddleston nails why 'not all men' is irrelevantâ€¦ https://t.co/W8P4pjIHCw	0	0	0
8405	Like are you really that insecure and worried that youâ€™ll be seen as a bad guy that you have to say â€œnot all menâ€ ?	0	0	0
8406	Not all men and making the convo about urself shows that you are NOT a trusting ally in this situation and ur friends now cannot trust you	0	0	0
8407	And lets be real, if you â€œnot all menâ€ me, thats an instablock fam, coz being dismissive is part of the problem	0	0	0
8408	@Satirony I gotta say though, the how I will change tag is better than 'not all men'. Like fucking duh, then it's not to you lol	0	0	0
8409	'IT'S NOT ALL MEN, THOUGH!' but if he does time for violating someone, you quickly forgive him. he's 'learnt his lesson'.	0	0	0
8410	Just heard a brilliant response to 'not all men': 'You're right, it's not you - it's all of you.'	0	0	0
8411	@dennisrakim @LoveSarae @jussnanette Fam all youâ€™re doing is arguing the narrative that â€œnot all menâ€ as if you knoâ€¦ https://t.co/O5O6drmOwv	0	0	0
8412	Donâ€™t say stuff like: NOT ALL MEN! Donâ€™t invade her privacy. Donâ€™t assume that just b/c she told you something she wants to tell you more.	0	0	0
8413	Men! We know that not all men are rapists. We know. You don't need to remind us every time we want to talk about rape. We fucking know.	0	0	0
8414	@taball1 This isn't a 'not all men' bullshit you talking about. This is clearly a 'you mother fuckers' deal. Y'all here is not appropriate.	0	0	0
8415	Not all men are the same......oh wait yes they are. And yes I love my bf. And yes men are still trash. Fuck you pay me bitch.	0	0	0
8416	Also.. 'not all men' realize what they're doing when they're doing it. You don't have to be a rapist to make someonâ€¦ https://t.co/SxHYUXTTSU	0	0	0
8417	Every time you say 'not all men' you are part of the problem. Claiming that telling men to step their game up only alienates good men is BS.	0	0	0
8418	@JamesH_Sings How about you post your story of sexual assault?! not all men have experienced unwanted sexual advancâ€¦ https://t.co/JKyAO7Trkc	0	0	0
8419	@rgay Thank you for this article, truly. Those â€œnot all menâ€ comments below it... I donâ€™t know how you keep your sanity.	0	0	0
8420	@Lo_K_87 @thehill Not all men are evil and sexist, pigs who don't give a damn. And for you to take what I said, andâ€¦ https://t.co/XAVHScDIjl	0	0	0
8421	@confusedcoder18 @_riqsha @samyaishere @awryaditi Nono, you are right: Not all men say not all men...; -P	0	0	0
8422	â€œnot all menâ€ but like... itâ€™s a solid 78% of you guys	0	0	0
8423	The guys who say â€œnot all men!! Some of us are the nice guys you turn downâ€ or â€œit happened to me & Iâ€™m not crying about itâ€	0	0	0
8424	@petite_royale Hmmm...... But you know it's not all men	0	0	0
8425	@maleduckplural ðŸ˜‚at least now you know, not all men like this but maybe go a lil easier on the ones shooting with wâ€¦ https://t.co/fk6RPVmxJV	0	0	0
8426	@JulianAssange Dude youâ€™re a truth traitor. You literally deal in stolen information. And not all men are like that - liar.	0	0	0
8427	To push it aside if you need too. And I know, not all men. But that doesnâ€™t matter. Yâ€™all know what I mean.	0	0	0
8428	@Saisailu97 I think what heâ€™s trying to say is that not all men are shit. Females started that stupid ass trend and itâ€™s annoying tbh	0	0	0
8429	@ThePerezSistas Not all men are stupid to mistake ~ No ~ for Yes they are just using any means to stir up the movement	0	0	0
8430	Not all men are stupid ...some are still single #ohyes #startnoticing	0	0	0
8431	@FoxNews @DLoesch Not all men...just the ones who are pussy grabbers.	0	0	0
8432	Dirty euro skank needs a massive schlong in her juicy cunt https://t.co/v8sIf2pIPh	0	0	0
8433	If ye don't skank abit of bass hunter you're a cunt and should block me x	0	0	0
8434	in other news, just been called a skank and a cunt for telling a man not to hit, headbutt and slap his child	0	0	0
8435	Ew a year ago I was chillin w/ a nasty coke head looking skank ðŸ˜·ðŸ˜·ðŸ˜·ðŸ˜·ðŸ˜· bitch you nasty	0	0	0
8436	Glam Skanks -Karma/Bad Bitch Double Feature [Official Video]: https://t.co/hhU4YeYc3u via @YouTube	0	0	0
8437	Kevinâ€™s name in my phone is Skank ass bitch as a joke but it feels true	0	0	0
8438	why did this picture just call me a useless fugly skank bitch https://t.co/FTO9hV6M5I	0	0	0
8439	15. fuckhead for awhile... I open two stores for his bitch ass. little brother & his skank show back up. I find a meth pen tube & foil in	0	0	0
8440	I want a fucking boyfriend who could feel comfortable telling me everything. Not some pussy ass skank bitch like yourself	0	0	0
8441	Sarah Brooke Vs Carmen Skank Pussy Bitch https://t.co/c6Ngr8YvxB #SEXFIGHT via @c4supdates https://t.co/tU5TWzNaAA	0	0	0
8442	@yg_steve Thank you Lil bro bitch skank thot!ðŸ˜‚ðŸ¤˜ðŸ¾ðŸ¤˜ðŸ¾ðŸ¤˜ðŸ¾ðŸ¤˜ðŸ¾	0	0	0
8443	@loserscas ðŸ˜³ morrissey ðŸ‘¨ðŸ» is ðŸ˜Œ a fat ðŸ˜ skank ðŸ¤‘ bitch ðŸ˜‚	0	0	0
8444	see when a women cheats on a man SOME say: 'you hoe, skank, bitch' *it's external when a man cheats on a woman SOâ€¦ https://t.co/93k78jO1a2	0	0	0
8445	â€œI think we need to have a little talk, woman to skank.â€ Jeaniene Frost#iloveparanormalromance	0	0	0
8446	Hereâ€™s what I WONâ€™T do: demean another woman for the way she dresses. Slut/whore/skank are not part of my vocabulary.	0	0	0
8447	@MeMcMeee @JimBeam FYI - calling a woman a 'skank' never discredits her, it just makes you sound like an asshole thâ€¦ https://t.co/JJTXvZ7E0u	0	0	0
8448	Would you dare be the girl that gets added and removed on snap by a lad with a girlfriend everytime they have an argument, nah skank	0	0	0
8449	about to tell him to get out of our house, hes so fucking racist, he thinks mumble rap, and calling a girl a skank, or someone f*g is cool.	0	0	0
8450	Also, Jasmine is privately slut -shaming AND body -shaming the Girl Gremlin via text and I've never felt so defensive about a fictional skank.	0	0	0
8451	'So my fat skank sister' lmao. The kid that lives in the room next to me doesn't wanna believe his girl is still châ€¦ https://t.co/FecqoIblis	0	0	0
8452	Girl. Why these people so PRESSED?! Callin you all kinda hoâ€™s and skanks being LOUD AND WRONG!! https://t.co/VDoS5UspZq	0	0	0
8453	@SLandinSoCal @realDonaldTrump You are the lowest kind of skank to attack a Gold Star Widow. Based on your tweets Iâ€¦ https://t.co/Z5Zhjm2Cc0	0	0	0
8454	KALAGOT LAGE!!! CANT YOU FUCKING WAIT FOR AC'S UPDATE? FYT ME SKANK https://t.co/anfzn9vfX5	0	0	0
8455	â€” Iâ€™m fckin dead @IJooosh ðŸ˜¹ðŸ’€ I fckin miss you hoe slut skank beetch ðŸ˜˜ðŸ’–ðŸ¤žðŸ» https://t.co/NyrQk4Jfuq	0	0	0
8456	@DonaldJTrumpJr You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.	0	0	0
8457	Happy halloween! Hope everyone lives up to their full hoe potential tonight! I believe in you, you bust ass super skanks ðŸ’“ðŸŽƒ	0	0	0
8458	As usual the skank democrats lie and make it up to cover their evil ass. We r so looking forward to the public hanging.â€swing you bastards!â€	0	0	0
8459	@RageGearProps Um excuse you I am a twank, a twink and a skank	0	0	0
8460	@reversedimages @RepJoeKennedy @VivJo27 You sound like one lo intelligence. Skank	0	0	0
8461	You're a skank ass ho but I love you anyway. @emilyfrank210	0	0	0
8462	@SenSchumer 'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!	0	0	0
8463	HAPPY BIRTHDAY YOU SKANK @spencerMR8 https://t.co/5t3VgdD1KX	0	0	0
8464	â€œLooks like you but in skank formâ€ ðŸ˜‚	0	0	0
8465	THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL https://t.co/Tkr5ULVdxJ	0	0	0
8466	@levanteezi bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah ðŸ˜­ðŸ˜­	0	0	0
8467	Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on youðŸ˜‚ðŸ˜‚ pussy ass bitch keep trying me	0	0	0
8468	me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam	0	0	0
8469	Steven Spielberg Is A Stupid Bitch https://t.co/odu76y2Rfz #richardspenceruf #usnavy #timemagazine #feminismiscancer #socialism #bieber #cpc	0	0	0
8470	So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA https://t.co/N0Bhgzo8S9	0	0	0
8471	Felling love with this Couture Inspired Sandwich Maker by Dash: https://t.co/sfozqEj4ta #sandwichmaker #applianceâ€¦ https://t.co/BLKaWIvcAD	0	0	0
8472	I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -	0	0	0
8473	@QuazRoodt Basically, Women are the chicks, & Woolies is the #notallmen crew.	0	0	0
8474	There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.	0	0	0
8475	5 women tellin u 2 ur face that theyâ€™re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen	0	0	0
8476	I understand why men donâ€™t like women very much anymore. I do. #notallmen (Right, Left?) https://t.co/njFKNDSHZw	0	0	0
8477	They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.	0	0	0
8478	@combatbooty How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen	0	0	0
8479	@TJ_Voices Are you really pulling a #NotAllMen here? The movement targets the systemic issue of patriarchy, not indâ€¦ https://t.co/ocaoTsycKA	0	0	0
8480	@nickalicious_49 @FilmFatale_NYC You ðŸ˜Š sure ðŸ˜Š are ðŸ˜Š #NotAllMen	0	0	0
8481	Wonder how insecure you have to be to tweet #NotAllMen ðŸ‘€ðŸ‘€ðŸ‘€	0	0	0
8482	A little theory Iâ€™m working on. If thereâ€™s a voice in your spirit compelling you to say #notallmen #notallwomenâ€¦ https://t.co/wCx3t7wvVZ	0	0	0
8483	@Forgeyboy @BatmanNewsCom Where are you getting #NotAllMen from? I took issue with the fact they don't explain theâ€¦ https://t.co/EmIsB2xwhN	0	0	0
8484	SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WORâ€¦ https://t.co/VNxsJpnULP	0	0	0
8485	Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt xðŸ‘‹ðŸ»	0	0	0
8486	I can be a rude cunt sometimes but don't be a bitch about itðŸ‘ðŸ’¯ just lax it out and kick backâœŠðŸ’¯	0	0	0
8487	Guys who call me or others who're, slut, bitch, cunt or whore don't deserve my attention or time. I won't date you.	0	0	0
8488	Trump is a piece of shit and I hope he rots in hell. What a fucking cunt ass bitch https://t.co/VzDPWXm1P6	0	0	0
8489	Oooohhhh bitch didn't even listen to the dead kennedys what a cunt lol I'm 34 and hate rap	0	0	0
8490	@Yungretweet Oh i get it, believe me. Fucking pussy ass bitch cunt hoe	0	0	0
8491	bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand https://t.co/xbdlkyXah7	0	0	0
